experiment,group,variant,fold,epoch,train_loss,train_acc,test_loss,test_acc,test_clip_acc
init_kaiming,initialization,long,4,136,0.14607645055123916,0.9589973958333333,1.6069860855738323,0.6210416666666667,0.6975
init_kaiming,initialization,long,4,137,0.15153171871012697,0.9579296875,1.590737447142601,0.6147916666666666,0.69
init_kaiming,initialization,long,4,138,0.16067640089507526,0.9537630208333333,1.613476370771726,0.5995833333333334,0.675
init_kaiming,initialization,long,4,139,0.1506343197931225,0.9577864583333333,1.6186254024505615,0.6052083333333333,0.685
init_kaiming,initialization,long,4,140,0.14430162962526083,0.9592057291666667,1.6111951569716136,0.62125,0.69
init_kaiming,initialization,long,4,141,0.14480846400450295,0.9595703125,1.5980006605386734,0.616875,0.6925
init_kaiming,initialization,long,4,142,0.1447012570958274,0.959296875,1.5858983894189198,0.6264583333333333,0.6975
init_kaiming,initialization,long,4,143,0.1457815703858311,0.9593619791666667,1.6380762159824371,0.60625,0.68
init_kaiming,initialization,long,4,144,0.1440945963258855,0.9598697916666666,1.5813504507144291,0.614375,0.6825
init_kaiming,initialization,long,4,145,0.14448136475402862,0.9597135416666667,1.6205732921759288,0.615,0.69
init_kaiming,initialization,long,4,146,0.14306970010511577,0.9600911458333333,1.5909538964430492,0.62375,0.695
init_kaiming,initialization,long,4,147,0.1699262842691193,0.9515494791666667,1.571217770377795,0.6172916666666667,0.685
init_kaiming,initialization,long,4,148,0.1466223965592993,0.9586458333333333,1.5551744202772777,0.6247916666666666,0.6725
init_kaiming,initialization,long,4,149,0.14435985496190065,0.9595182291666666,1.5642133057117462,0.625,0.6975
init_kaiming,initialization,long,4,150,0.14944842360758534,0.9582682291666667,1.577679122487704,0.61875,0.695
init_kaiming,initialization,long,5,1,4.431162012120088,0.1279296875,2.901578962802887,0.2658333333333333,0.3125
init_kaiming,initialization,long,5,2,2.247805757758518,0.3461458333333333,2.4900391896565757,0.34229166666666666,0.4
init_kaiming,initialization,long,5,3,1.750944323837757,0.48022135416666667,2.3031957745552063,0.389375,0.47
init_kaiming,initialization,long,5,4,1.4279635678976774,0.5698567708333333,2.186890944838524,0.4295833333333333,0.5075
init_kaiming,initialization,long,5,5,1.2137941187247634,0.6292578125,2.1005677779515586,0.46520833333333333,0.5425
init_kaiming,initialization,long,5,6,1.0529796231227617,0.6793619791666666,1.981937016050021,0.4922916666666667,0.575
init_kaiming,initialization,long,5,7,0.9135568765923381,0.719140625,2.0227163831392923,0.494375,0.57
init_kaiming,initialization,long,5,8,0.8094689669087529,0.7513541666666667,1.9601813952128093,0.514375,0.59
init_kaiming,initialization,long,5,9,0.7193367426904539,0.7769921875,1.969029466311137,0.51375,0.595
init_kaiming,initialization,long,5,10,0.648308232271423,0.7992057291666667,1.9959630370140076,0.5008333333333334,0.59
init_kaiming,initialization,long,5,11,0.5754073736413071,0.8217708333333333,1.975806713104248,0.5197916666666667,0.6125
init_kaiming,initialization,long,5,12,0.5334476196827987,0.8330729166666667,1.945825402935346,0.519375,0.585
init_kaiming,initialization,long,5,13,0.48477324509682757,0.8484244791666666,1.9637405226627986,0.5320833333333334,0.6175
init_kaiming,initialization,long,5,14,0.4394276184805979,0.8641796875,2.020961125691732,0.5160416666666666,0.6025
init_kaiming,initialization,long,5,15,0.4130884811747819,0.871796875,2.05573108792305,0.52625,0.6
init_kaiming,initialization,long,5,16,0.3790971908407907,0.8832682291666667,2.037802278995514,0.5375,0.615
init_kaiming,initialization,long,5,17,0.3638285523435722,0.8893098958333333,2.076091473301252,0.5254166666666666,0.6125
init_kaiming,initialization,long,5,18,0.33826489668960374,0.8967838541666666,2.064684346318245,0.5379166666666667,0.615
init_kaiming,initialization,long,5,19,0.3361401120200753,0.89796875,2.0901655703783035,0.5466666666666666,0.62
init_kaiming,initialization,long,5,20,0.31077433420189965,0.9057682291666667,2.0609067231416702,0.5360416666666666,0.615
init_kaiming,initialization,long,5,21,0.2889956288660566,0.91390625,2.1301909436782203,0.5329166666666667,0.6225
init_kaiming,initialization,long,5,22,0.28153515739055973,0.9160807291666667,2.171071077386538,0.5441666666666667,0.6175
init_kaiming,initialization,long,5,23,0.27762083903265494,0.917109375,2.18802909553051,0.529375,0.6275
init_kaiming,initialization,long,5,24,0.26857248911013204,0.9195963541666666,2.1444924821456275,0.539375,0.64
init_kaiming,initialization,long,5,25,0.26039853288481635,0.92328125,2.199840411543846,0.5435416666666667,0.625
init_kaiming,initialization,long,5,26,0.2513326808111742,0.9255859375,2.1750148783127465,0.55125,0.635
init_kaiming,initialization,long,5,27,0.24642083044939986,0.9271354166666667,2.2157705376545587,0.5439583333333333,0.635
init_kaiming,initialization,long,5,28,0.24219655963437012,0.9286458333333333,2.2216083109378815,0.5389583333333333,0.6375
init_kaiming,initialization,long,5,29,0.23495545731081316,0.9312630208333333,2.171611795822779,0.5525,0.64
init_kaiming,initialization,long,5,30,0.2299912990614151,0.9321875,2.2060502072175345,0.5414583333333334,0.6175
init_kaiming,initialization,long,5,31,0.2255526720934237,0.9329166666666666,2.230726738770803,0.5391666666666667,0.625
init_kaiming,initialization,long,5,32,0.21906790265347809,0.9364583333333333,2.2811225603024163,0.53875,0.6225
init_kaiming,initialization,long,5,33,0.21820408288234225,0.9365625,2.2343288411696753,0.5397916666666667,0.63
init_kaiming,initialization,long,5,34,0.2146213010807211,0.9377604166666667,2.314827506740888,0.5320833333333334,0.6225
init_kaiming,initialization,long,5,35,0.20772268910271427,0.9392317708333333,2.251844664414724,0.55125,0.625
init_kaiming,initialization,long,5,36,0.20761012592508146,0.9403255208333333,2.272206033269564,0.5429166666666667,0.6325
init_kaiming,initialization,long,5,37,0.20250736297263452,0.9418489583333334,2.2660972575346627,0.538125,0.62
init_kaiming,initialization,long,5,38,0.2024868547838802,0.9419921875,2.2628144522507987,0.541875,0.63
init_kaiming,initialization,long,5,39,0.21796285644328842,0.93578125,2.189837947487831,0.5552083333333333,0.63
init_kaiming,initialization,long,5,40,0.19713925085185716,0.9425520833333333,2.225403845310211,0.5447916666666667,0.625
init_kaiming,initialization,long,5,41,0.1981017739744857,0.942734375,2.287029524644216,0.5366666666666666,0.625
init_kaiming,initialization,long,5,42,0.20621897819607207,0.9404296875,2.2705926497777305,0.5397916666666667,0.615
init_kaiming,initialization,long,5,43,0.2041224407730624,0.9404817708333333,2.2265469978253045,0.5452083333333333,0.6325
init_kaiming,initialization,long,5,44,0.18925516361681124,0.9458333333333333,2.2570226937532425,0.535,0.6175
init_kaiming,initialization,long,5,45,0.1871566902846098,0.9466276041666667,2.2442729423443475,0.5489583333333333,0.63
init_kaiming,initialization,long,5,46,0.18778628413565457,0.9462369791666667,2.2534334858258567,0.5435416666666667,0.63
init_kaiming,initialization,long,5,47,0.20928738770696023,0.9386328125,2.2225422958532968,0.545625,0.635
init_kaiming,initialization,long,5,48,0.18147553274563202,0.947578125,2.1976026644309363,0.5514583333333334,0.64
init_kaiming,initialization,long,5,49,0.18731802453597388,0.9460416666666667,2.229112679759661,0.535625,0.62
init_kaiming,initialization,long,5,50,0.18078791934143132,0.9481770833333333,2.255367944637934,0.5416666666666666,0.625
init_kaiming,initialization,long,5,51,0.17859657279526195,0.9486588541666666,2.27704689403375,0.5335416666666667,0.6175
init_kaiming,initialization,long,5,52,0.17812558096678308,0.9488151041666667,2.2803644935290017,0.53875,0.63
init_kaiming,initialization,long,5,53,0.17525870655663311,0.949921875,2.202035441994667,0.5435416666666667,0.6275
init_kaiming,initialization,long,5,54,0.19731265779895088,0.9425911458333334,2.239597181479136,0.5395833333333333,0.6225
init_kaiming,initialization,long,5,55,0.17397146070531258,0.9498828125,2.244281272093455,0.538125,0.62
init_kaiming,initialization,long,5,56,0.17671460326528177,0.9498697916666666,2.229788844784101,0.5427083333333333,0.6275
init_kaiming,initialization,long,5,57,0.17188742302823812,0.9504557291666667,2.206321731209755,0.545625,0.64
init_kaiming,initialization,long,5,58,0.1745751376535433,0.9500520833333334,2.2033303479353585,0.5479166666666667,0.6225
init_kaiming,initialization,long,5,59,0.16875150727961832,0.951953125,2.2094843834638596,0.546875,0.6225
init_kaiming,initialization,long,5,60,0.17857686569914222,0.9484635416666667,2.186447019378344,0.54875,0.6275
init_kaiming,initialization,long,5,61,0.1671166802601268,0.95234375,2.203605537613233,0.5497916666666667,0.635
init_kaiming,initialization,long,5,62,0.1695321228277559,0.9512760416666667,2.197337438662847,0.5422916666666666,0.63
init_kaiming,initialization,long,5,63,0.17959888593759388,0.94796875,2.3570360094308853,0.51625,0.605
init_kaiming,initialization,long,5,64,0.19208765394675234,0.9445052083333333,2.1609589407841363,0.5479166666666667,0.635
init_kaiming,initialization,long,5,65,0.16579379319834212,0.9526432291666667,2.198538839817047,0.5404166666666667,0.625
init_kaiming,initialization,long,5,66,0.1622815085380959,0.9537239583333333,2.2159419655799866,0.5420833333333334,0.62
init_kaiming,initialization,long,5,67,0.1659078284089143,0.9529557291666667,2.2157858113447824,0.5397916666666667,0.6075
init_kaiming,initialization,long,5,68,0.16452486702473834,0.9532161458333334,2.2583907345930734,0.5447916666666667,0.6225
init_kaiming,initialization,long,5,69,0.1625814976869151,0.9534635416666667,2.1885835081338882,0.5495833333333333,0.6275
init_kaiming,initialization,long,5,70,0.16175410815048963,0.9535026041666667,2.2792248676220574,0.54,0.6175
init_kaiming,initialization,long,5,71,0.16317144172110906,0.953359375,2.2168082942565284,0.5379166666666667,0.63
init_kaiming,initialization,long,5,72,0.17404379623864466,0.9496614583333334,2.207019334038099,0.5358333333333334,0.62
init_kaiming,initialization,long,5,73,0.16361778210072467,0.9529036458333333,2.2116107791662216,0.5445833333333333,0.6225
init_kaiming,initialization,long,5,74,0.15927842286570618,0.954296875,2.217772642771403,0.5420833333333334,0.6325
init_kaiming,initialization,long,5,75,0.1659024219455508,0.9526302083333333,2.1792676001787186,0.5479166666666667,0.6225
init_kaiming,initialization,long,5,76,0.1583494084964817,0.9544661458333333,2.2225817143917084,0.5445833333333333,0.6175
init_kaiming,initialization,long,5,77,0.15563871833728626,0.9558333333333333,2.217962016661962,0.544375,0.6225
init_kaiming,initialization,long,5,78,0.15886135193674514,0.9545703125,2.219201664129893,0.5391666666666667,0.63
init_kaiming,initialization,long,5,79,0.15482380838754276,0.9558854166666667,2.1665307184060416,0.5458333333333333,0.6225
init_kaiming,initialization,long,5,80,0.1546926882195597,0.9556640625,2.18569079041481,0.545,0.6375
init_kaiming,initialization,long,5,81,0.1808272609099125,0.9473567708333334,2.149498408039411,0.5425,0.625
init_kaiming,initialization,long,5,82,0.15921902447007596,0.9549869791666666,2.1621059825023017,0.5391666666666667,0.615
init_kaiming,initialization,long,5,83,0.15368144705037898,0.9560677083333333,2.192354286710421,0.5495833333333333,0.6325
init_kaiming,initialization,long,5,84,0.15531997883226722,0.955625,2.157530650496483,0.545625,0.625
init_kaiming,initialization,long,5,85,0.15737530775368214,0.9548697916666666,2.161474163333575,0.5485416666666667,0.6275
init_kaiming,initialization,long,5,86,0.15194003809786713,0.9568098958333333,2.161538948615392,0.54375,0.62
init_kaiming,initialization,long,5,87,0.15410513941120976,0.9556901041666667,2.1662898709376655,0.5452083333333333,0.635
init_kaiming,initialization,long,5,88,0.15414992102887481,0.9560807291666666,2.129099026322365,0.546875,0.6175
init_kaiming,initialization,long,5,89,0.15072929110222807,0.9568880208333334,2.154903009533882,0.5375,0.62
init_kaiming,initialization,long,5,90,0.15480890821587914,0.9558072916666667,2.1275653541088104,0.55625,0.635
init_kaiming,initialization,long,5,91,0.15267437127962089,0.9564583333333333,2.170194407304128,0.53875,0.6125
init_kaiming,initialization,long,5,92,0.14897018434324613,0.9582291666666667,2.1835051576296487,0.5433333333333333,0.62
init_kaiming,initialization,long,5,93,0.15530935249989852,0.9558203125,2.187980204820633,0.5429166666666667,0.615
init_kaiming,initialization,long,5,94,0.14954197265130156,0.9568489583333334,2.1447986563046775,0.5429166666666667,0.6175
init_kaiming,initialization,long,5,95,0.1494104681381335,0.9574609375,2.1615367432435355,0.5466666666666666,0.6125
init_kaiming,initialization,long,5,96,0.1563121849515786,0.95546875,2.1311279634634652,0.5458333333333333,0.63
init_kaiming,initialization,long,5,97,0.1492528340119558,0.9575,2.195970664421717,0.5414583333333334,0.63
init_kaiming,initialization,long,5,98,0.14869785716291517,0.9571223958333334,2.1583824505408606,0.5416666666666666,0.605
init_kaiming,initialization,long,5,99,0.1833296520053409,0.9462630208333334,2.1165645519892373,0.5522916666666666,0.6325
init_kaiming,initialization,long,5,100,0.1476001103874296,0.9578776041666667,2.114705661932627,0.5408333333333334,0.61
init_kaiming,initialization,long,5,101,0.1479856023021663,0.9573177083333333,2.1481070617834725,0.5429166666666667,0.6175
init_kaiming,initialization,long,5,102,0.14772293594432995,0.9579427083333333,2.1457224984963736,0.5375,0.605
init_kaiming,initialization,long,5,103,0.15140549074082324,0.9574348958333333,2.1319866130749383,0.5397916666666667,0.605
init_kaiming,initialization,long,5,104,0.14546665149585655,0.9580989583333334,2.1241629918416343,0.5414583333333334,0.6125
init_kaiming,initialization,long,5,105,0.14669717128466195,0.9587630208333333,2.135415494441986,0.5389583333333333,0.625
init_kaiming,initialization,long,5,106,0.1471388306041869,0.9575651041666666,2.0862849156061807,0.5479166666666667,0.6275
init_kaiming,initialization,long,5,107,0.14872604928677902,0.9577864583333333,2.1614144494136176,0.5408333333333334,0.62
init_kaiming,initialization,long,5,108,0.14605382094547772,0.9577473958333333,2.103768363595009,0.54,0.6225
init_kaiming,initialization,long,5,109,0.1801482209120877,0.9476953125,2.064911295970281,0.5529166666666666,0.62
init_kaiming,initialization,long,5,110,0.14427108133289343,0.9588541666666667,2.0820764700571694,0.545,0.625
init_kaiming,initialization,long,5,111,0.14376612092989186,0.9590625,2.1202447364727655,0.5383333333333333,0.6125
init_kaiming,initialization,long,5,112,0.1498000598124539,0.9568359375,2.074146866798401,0.5497916666666667,0.635
init_kaiming,initialization,long,5,113,0.1521902197661499,0.9568098958333333,2.1080436209837594,0.5425,0.61
init_kaiming,initialization,long,5,114,0.14298526849597692,0.9593489583333333,2.111619681119919,0.540625,0.6125
init_kaiming,initialization,long,5,115,0.14581491390708834,0.95828125,2.0859679728746414,0.541875,0.615
init_kaiming,initialization,long,5,116,0.1462442202027887,0.9580338541666666,2.091964513063431,0.5395833333333333,0.615
init_kaiming,initialization,long,5,117,0.17563124028189728,0.9489973958333333,2.0430750201145806,0.5464583333333334,0.625
init_kaiming,initialization,long,5,118,0.14274056975652152,0.9595442708333334,2.126115694642067,0.5402083333333333,0.6375
init_kaiming,initialization,long,5,119,0.14368940173881128,0.9584895833333333,2.114515354235967,0.5414583333333334,0.62
init_kaiming,initialization,long,5,120,0.14232485281536356,0.959375,2.1018557846546173,0.5420833333333334,0.6225
init_kaiming,initialization,long,5,121,0.14301863871514797,0.9596354166666666,2.10799004137516,0.5408333333333334,0.625
init_kaiming,initialization,long,5,122,0.1433714036635744,0.9591536458333333,2.104510391751925,0.545625,0.615
init_kaiming,initialization,long,5,123,0.1411119612166658,0.9599088541666667,2.1400781720876694,0.5375,0.6225
init_kaiming,initialization,long,5,124,0.14006217992088446,0.96,2.1156988541285195,0.529375,0.6075
init_kaiming,initialization,long,5,125,0.13734456037248796,0.9610677083333333,2.115005448460579,0.5466666666666666,0.62
init_kaiming,initialization,long,5,126,0.1413908292306587,0.9595572916666667,2.103105460604032,0.5385416666666667,0.6175
init_kaiming,initialization,long,5,127,0.1398641248427642,0.960078125,2.0786470572153726,0.5452083333333333,0.6225
init_kaiming,initialization,long,5,128,0.14926192835749438,0.9571354166666667,2.0983546674251556,0.536875,0.6125
init_kaiming,initialization,long,5,129,0.1419676806156834,0.9591145833333333,2.0976598809162774,0.5379166666666667,0.6125
init_kaiming,initialization,long,5,130,0.1446791380100573,0.9587890625,2.0739679535230002,0.5445833333333333,0.6225
init_kaiming,initialization,long,5,131,0.14430524465084696,0.9590494791666667,2.0988095700740814,0.5427083333333333,0.62
init_kaiming,initialization,long,5,132,0.13816882171280062,0.9606510416666667,2.041138211886088,0.5375,0.6075
init_kaiming,initialization,long,5,133,0.16918406959545487,0.9513671875,2.065860961874326,0.545,0.6175
init_kaiming,initialization,long,5,134,0.13986030217104903,0.9601041666666666,2.0470590541760125,0.544375,0.63
init_kaiming,initialization,long,5,135,0.13956600320913518,0.960390625,2.053476760784785,0.5379166666666667,0.6275
init_kaiming,initialization,long,5,136,0.14065611106343567,0.9601171875,2.0396931866804757,0.5475,0.62
init_kaiming,initialization,long,5,137,0.1373167016233007,0.9610807291666666,2.1076513777176538,0.5310416666666666,0.615
init_kaiming,initialization,long,5,138,0.14202892906420553,0.9592708333333333,2.0443591525157294,0.5422916666666666,0.6175
init_kaiming,initialization,long,5,139,0.13856890611350536,0.9596875,2.072142412265142,0.5341666666666667,0.615
init_kaiming,initialization,long,5,140,0.15030528515732536,0.9575651041666666,2.0336917837460837,0.5385416666666667,0.625
init_kaiming,initialization,long,5,141,0.13858482125215232,0.9606510416666667,2.0479224771261215,0.546875,0.63
init_kaiming,initialization,long,5,142,0.1372216283925809,0.9610416666666667,2.1003340234359107,0.5377083333333333,0.6125
init_kaiming,initialization,long,5,143,0.13912224055578312,0.960390625,2.0221017648776374,0.5472916666666666,0.625
init_kaiming,initialization,long,5,144,0.13788255393349877,0.9615494791666667,2.029939149816831,0.5425,0.625
init_kaiming,initialization,long,5,145,0.1374565065295125,0.9609114583333334,2.025046875079473,0.5483333333333333,0.63
init_kaiming,initialization,long,5,146,0.13426354164645696,0.961953125,2.0705219358205795,0.5427083333333333,0.61
init_kaiming,initialization,long,5,147,0.13717414209774384,0.9607942708333334,2.065747931599617,0.534375,0.6075
init_kaiming,initialization,long,5,148,0.1360781486534203,0.9613020833333333,2.073420857389768,0.5389583333333333,0.62
init_kaiming,initialization,long,5,149,0.13583312104068077,0.96125,2.029762034614881,0.5397916666666667,0.625
init_kaiming,initialization,long,5,150,0.13484202393253023,0.9621875,2.104147359728813,0.53,0.615
max_norm_off,max_norm,long,1,1,4.351948544383049,0.11841145833333333,2.912995378176371,0.27541666666666664,0.3075
max_norm_off,max_norm,long,1,2,2.1996178614596524,0.35701822916666665,2.3732783496379852,0.39479166666666665,0.4425
max_norm_off,max_norm,long,1,3,1.6740136972318094,0.49639322916666667,2.1958963374296823,0.41729166666666667,0.4975
max_norm_off,max_norm,long,1,4,1.3752541166419785,0.5785677083333334,2.0795040229956308,0.430625,0.485
max_norm_off,max_norm,long,1,5,1.1686262795701623,0.6382942708333333,1.9555466423432033,0.474375,0.545
max_norm_off,max_norm,long,1,6,1.0070248583021264,0.6871875,1.9793932090202968,0.4847916666666667,0.5325
max_norm_off,max_norm,long,1,7,0.8921035908473035,0.7224739583333334,1.8965993076562881,0.5022916666666667,0.5675
max_norm_off,max_norm,long,1,8,0.782999126551052,0.7564192708333334,1.8549761722485225,0.5141666666666667,0.575
max_norm_off,max_norm,long,1,9,0.7001150655560195,0.7812760416666666,1.8325280745824177,0.5077083333333333,0.575
max_norm_off,max_norm,long,1,10,0.6401131016512712,0.798828125,1.754550039768219,0.545625,0.6375
max_norm_off,max_norm,long,1,11,0.5729038431309164,0.8196744791666667,1.8258094092210133,0.5295833333333333,0.6125
max_norm_off,max_norm,long,1,12,0.5261962291939805,0.8348567708333333,1.7813336104154587,0.5527083333333334,0.645
max_norm_off,max_norm,long,1,13,0.4750699654687196,0.8513541666666666,1.8595830649137497,0.5233333333333333,0.5975
max_norm_off,max_norm,long,1,14,0.43532273444967967,0.8638671875,1.823959117134412,0.545625,0.6325
max_norm_off,max_norm,long,1,15,0.39797662881513435,0.8766145833333333,1.9622421314318974,0.5264583333333334,0.605
max_norm_off,max_norm,long,1,16,0.3848762413642059,0.8801692708333333,1.902484228213628,0.5447916666666667,0.6275
max_norm_off,max_norm,long,1,17,0.35491945144409937,0.8910677083333334,1.8589768707752228,0.55625,0.6275
max_norm_off,max_norm,long,1,18,0.3397960480457793,0.8959244791666666,1.8772074679533641,0.5641666666666667,0.6475
max_norm_off,max_norm,long,1,19,0.31451886197707307,0.9042578125,1.9335930347442627,0.5452083333333333,0.6175
max_norm_off,max_norm,long,1,20,0.3021345427259803,0.9088541666666666,1.896914765238762,0.5566666666666666,0.635
max_norm_off,max_norm,long,1,21,0.29309815005399287,0.9111458333333333,1.921739473938942,0.5622916666666666,0.6475
max_norm_off,max_norm,long,1,22,0.2734640461858362,0.9179947916666666,1.927421972155571,0.563125,0.65
max_norm_off,max_norm,long,1,23,0.27437092709199834,0.9179296875,1.9597732375065486,0.5633333333333334,0.6225
max_norm_off,max_norm,long,1,24,0.2585266112194707,0.9230729166666667,1.9948979566494625,0.5579166666666666,0.62
max_norm_off,max_norm,long,1,25,0.25064606343706447,0.9252734375,1.9864703367153804,0.5689583333333333,0.6525
max_norm_off,max_norm,long,1,26,0.23904958235410353,0.9287630208333333,1.9952869961659114,0.560625,0.6175
max_norm_off,max_norm,long,1,27,0.2421140003716573,0.9274869791666667,1.9279338618119557,0.5645833333333333,0.66
max_norm_off,max_norm,long,1,28,0.22977346080976227,0.9321744791666666,2.0249901761611304,0.555625,0.6375
max_norm_off,max_norm,long,1,29,0.22195846494287252,0.9346223958333333,2.0089485396941504,0.5625,0.63
max_norm_off,max_norm,long,1,30,0.2200769301659117,0.9350911458333333,1.967325046658516,0.55625,0.6325
max_norm_off,max_norm,long,1,31,0.2167989258111144,0.9354557291666666,2.0271813919146857,0.5620833333333334,0.615
max_norm_off,max_norm,long,1,32,0.21393144084140658,0.9373046875,2.087828447421392,0.5597916666666667,0.6325
max_norm_off,max_norm,long,1,33,0.2134817703238999,0.9370703125,2.0126992960770926,0.556875,0.6325
max_norm_off,max_norm,long,1,34,0.20617035927716643,0.9396614583333334,1.9997187455495198,0.5677083333333334,0.6425
max_norm_off,max_norm,long,1,35,0.20594930846709758,0.9396354166666666,1.9827066212892532,0.56125,0.6325
max_norm_off,max_norm,long,1,36,0.20119952332849303,0.9412890625,2.0550642162561417,0.5591666666666667,0.63
max_norm_off,max_norm,long,1,37,0.19455649963735291,0.9432552083333333,2.0137684096892676,0.560625,0.6375
max_norm_off,max_norm,long,1,38,0.19528211490251124,0.9427213541666667,2.01456189652284,0.5541666666666667,0.64
max_norm_off,max_norm,long,1,39,0.19211681749826917,0.9431380208333333,1.9679689556360245,0.5658333333333333,0.63
max_norm_off,max_norm,long,1,40,0.19127179204951972,0.9440104166666666,1.9743453860282898,0.5627083333333334,0.6525
max_norm_off,max_norm,long,1,41,0.20245192355165878,0.9402473958333334,2.0317748536666236,0.551875,0.625
max_norm_off,max_norm,long,1,42,0.18587166804354638,0.9456770833333333,1.9684598048528035,0.5645833333333333,0.63
max_norm_off,max_norm,long,1,43,0.18942870032818368,0.9446875,1.999900112549464,0.55,0.635
max_norm_off,max_norm,long,1,44,0.18184048329324773,0.9466276041666667,1.9985662351051967,0.5602083333333333,0.63
max_norm_off,max_norm,long,1,45,0.17750943576296171,0.9482421875,1.9835502554972966,0.555,0.6275
max_norm_off,max_norm,long,1,46,0.1775746572141846,0.9479947916666667,2.034644747773806,0.5579166666666666,0.6275
max_norm_off,max_norm,long,1,47,0.17848434733847776,0.9476171875,1.987435628970464,0.5579166666666666,0.63
max_norm_off,max_norm,long,1,48,0.1722025444614701,0.9495833333333333,1.9915592124064763,0.5560416666666667,0.63
max_norm_off,max_norm,long,1,49,0.17378618412961563,0.9498958333333334,1.9704099297523499,0.5554166666666667,0.6325
max_norm_off,max_norm,long,1,50,0.1712800392997451,0.9496744791666667,2.0008717477321625,0.5622916666666666,0.6325
max_norm_off,max_norm,long,1,51,0.18721676482042918,0.9447135416666667,1.9325309097766876,0.5660416666666667,0.635
max_norm_off,max_norm,long,1,52,0.1722129537956789,0.949921875,1.9748354107141495,0.5654166666666667,0.64
max_norm_off,max_norm,long,1,53,0.16720868608293435,0.95109375,1.9498794426520665,0.5620833333333334,0.64
max_norm_off,max_norm,long,1,54,0.16620461510804793,0.9514713541666666,2.0419966777165732,0.5502083333333333,0.6175
max_norm_off,max_norm,long,1,55,0.16529188601998612,0.9520963541666667,1.930032988389333,0.5683333333333334,0.6375
max_norm_off,max_norm,long,1,56,0.16468938420681903,0.9517057291666666,2.0131343007087708,0.5566666666666666,0.635
max_norm_off,max_norm,long,1,57,0.16274138825247064,0.952421875,1.9452946533759434,0.5614583333333333,0.6325
max_norm_off,max_norm,long,1,58,0.1644630051062753,0.95203125,1.934762567281723,0.5570833333333334,0.625
max_norm_off,max_norm,long,1,59,0.16012001961159208,0.953515625,1.96760892868042,0.5533333333333333,0.63
max_norm_off,max_norm,long,1,60,0.16136081685544923,0.9530729166666667,1.9505798866351445,0.5583333333333333,0.63
max_norm_off,max_norm,long,1,61,0.15849233465269208,0.9530338541666666,1.939378355940183,0.559375,0.6375
max_norm_off,max_norm,long,1,62,0.17008588676496098,0.9504166666666667,1.961804414788882,0.5491666666666667,0.625
max_norm_off,max_norm,long,1,63,0.16005786983684325,0.9539192708333334,1.963273401061694,0.550625,0.6275
max_norm_off,max_norm,long,1,64,0.1558594480350924,0.9544921875,1.981824701031049,0.5604166666666667,0.6325
max_norm_off,max_norm,long,1,65,0.15637440812618783,0.9543489583333333,1.971487358212471,0.5547916666666667,0.63
max_norm_off,max_norm,long,1,66,0.15755558153614402,0.9542578125,1.9267045160134633,0.56125,0.6275
max_norm_off,max_norm,long,1,67,0.1593322329960453,0.9543098958333334,1.9160368392864864,0.5514583333333334,0.625
max_norm_off,max_norm,long,1,68,0.15767033176962286,0.9541666666666667,1.95822570224603,0.559375,0.62
max_norm_off,max_norm,long,1,69,0.15481328162907934,0.95515625,1.973057081302007,0.5491666666666667,0.6275
max_norm_off,max_norm,long,1,70,0.17153005594930923,0.9499739583333333,1.903768852353096,0.5641666666666667,0.625
max_norm_off,max_norm,long,1,71,0.15461041923845187,0.9548697916666666,1.9844491928815842,0.546875,0.6225
max_norm_off,max_norm,long,1,72,0.15156126129052913,0.9560286458333334,1.971047764023145,0.5516666666666666,0.62
max_norm_off,max_norm,long,1,73,0.14936891421287632,0.9572005208333333,1.935116117199262,0.5491666666666667,0.6175
max_norm_off,max_norm,long,1,74,0.15212994817799577,0.9564322916666667,1.9240439583857853,0.553125,0.6175
max_norm_off,max_norm,long,1,75,0.15177361843719459,0.9558203125,1.9465864847103755,0.5497916666666667,0.625
max_norm_off,max_norm,long,1,76,0.15044008560168246,0.9559505208333333,1.9296057919661205,0.5525,0.6225
max_norm_off,max_norm,long,1,77,0.15136042010271922,0.9557942708333333,1.9012984385093052,0.5577083333333334,0.6275
max_norm_off,max_norm,long,1,78,0.14942750740253055,0.9569140625,1.9468300094207127,0.5547916666666667,0.615
max_norm_off,max_norm,long,1,79,0.1498820925480686,0.9564713541666666,1.9098844478527706,0.5583333333333333,0.64
max_norm_off,max_norm,long,1,80,0.15053915647634616,0.9570442708333333,1.9691464652617772,0.5454166666666667,0.63
max_norm_off,max_norm,long,1,81,0.14764188142726198,0.9573828125,1.9074044426282246,0.5604166666666667,0.62
max_norm_off,max_norm,long,1,82,0.14816030048920462,0.9575520833333333,1.9364891995986302,0.5514583333333334,0.625
max_norm_off,max_norm,long,1,83,0.14701471289542192,0.957421875,1.925799826780955,0.5452083333333333,0.625
max_norm_off,max_norm,long,1,84,0.16958431536719823,0.950390625,1.880852535367012,0.5552083333333333,0.6275
max_norm_off,max_norm,long,1,85,0.14809412454875806,0.9572395833333334,1.8770867536465328,0.5560416666666667,0.6325
max_norm_off,max_norm,long,1,86,0.1447800239936138,0.9579557291666667,1.8970214327176411,0.5535416666666667,0.6275
max_norm_off,max_norm,long,1,87,0.14653390005696565,0.9578125,1.8746599952379863,0.55625,0.6275
